id,nome,caminho_rel,sha256,tamanho_kb,processo_citius,confianca,suporte,cluster,ambiguo,streams,obj_stm,js_tags
166,23142_22_7T8LSB_439383598_CITACAO.pdf,03_RESULTADOS\04_DOCUMENTOS_CITIUS_E_PECAS\ARQUIVO_OFICIAL_TRIBUNAL\PROC_23142_EXECUCAO_TRL\23142_22_7T8LSB_439383598_CITACAO.pdf,a25bfa0fdabfb0368a8be8696b1eca760035a612fe22b5765c2267586a9f1af0,12.66,23142/22.7T8LSB,0.82,PARCIAL,N/A,NAO,3,0,0
167,23142_22_7T8LSB_439383598_CITA_alt.pdf,03_RESULTADOS\04_DOCUMENTOS_CITIUS_E_PECAS\ARQUIVO_OFICIAL_TRIBUNAL\PROC_23142_EXECUCAO_TRL\23142_22_7T8LSB_439383598_CITA_alt.pdf,a25bfa0fdabfb0368a8be8696b1eca760035a612fe22b5765c2267586a9f1af0,12.66,23142/22.7T8LSB,0.82,PARCIAL,N/A,NAO,3,0,0
168,23142_22_7T8LSB_440208502_CITACAO.pdf,03_RESULTADOS\04_DOCUMENTOS_CITIUS_E_PECAS\ARQUIVO_OFICIAL_TRIBUNAL\PROC_23142_EXECUCAO_TRL\23142_22_7T8LSB_440208502_CITACAO.pdf,7ece4ac5915223734eb1638dfac6095fb86b1a81d601053abd7dee90cb5ec3f3,172.72,23142/22.7T8LSB,0.58,PARCIAL,N/A,NAO,14,0,0
169,23142_22_7T8LSB_440208502_CITA_alt.pdf,03_RESULTADOS\04_DOCUMENTOS_CITIUS_E_PECAS\ARQUIVO_OFICIAL_TRIBUNAL\PROC_23142_EXECUCAO_TRL\23142_22_7T8LSB_440208502_CITA_alt.pdf,7ece4ac5915223734eb1638dfac6095fb86b1a81d601053abd7dee90cb5ec3f3,172.72,23142/22.7T8LSB,0.58,PARCIAL,N/A,NAO,14,0,0
170,23142_22_7T8LSB_443880179_CONSULTA.pdf,03_RESULTADOS\04_DOCUMENTOS_CITIUS_E_PECAS\ARQUIVO_OFICIAL_TRIBUNAL\PROC_23142_EXECUCAO_TRL\23142_22_7T8LSB_443880179_CONSULTA.pdf,fc1ff1ed60d109dccc08b81e5ca6b36863938dd9527c177be40cd60e422b1e25,22.26,23142/22.7T8LSB,1.0,DOCUMENTADO,N/A,NAO,8,0,0
171,23142_22_7T8LSB_443880179_CONS_alt.pdf,03_RESULTADOS\04_DOCUMENTOS_CITIUS_E_PECAS\ARQUIVO_OFICIAL_TRIBUNAL\PROC_23142_EXECUCAO_TRL\23142_22_7T8LSB_443880179_CONS_alt.pdf,fc1ff1ed60d109dccc08b81e5ca6b36863938dd9527c177be40cd60e422b1e25,22.26,23142/22.7T8LSB,1.0,DOCUMENTADO,N/A,NAO,8,0,0
172,23142_22_7T8LSB_443880180_CONSULTA.pdf,03_RESULTADOS\04_DOCUMENTOS_CITIUS_E_PECAS\ARQUIVO_OFICIAL_TRIBUNAL\PROC_23142_EXECUCAO_TRL\23142_22_7T8LSB_443880180_CONSULTA.pdf,dbd8d22d9dd4e2767651ecd4b786f948daff998f3e87a8f5f02cd160e333c061,22.24,23142/22.7T8LSB,1.0,DOCUMENTADO,N/A,NAO,8,0,0
173,23142_22_7T8LSB_443880180_CONS_alt.pdf,03_RESULTADOS\04_DOCUMENTOS_CITIUS_E_PECAS\ARQUIVO_OFICIAL_TRIBUNAL\PROC_23142_EXECUCAO_TRL\23142_22_7T8LSB_443880180_CONS_alt.pdf,dbd8d22d9dd4e2767651ecd4b786f948daff998f3e87a8f5f02cd160e333c061,22.24,23142/22.7T8LSB,1.0,DOCUMENTADO,N/A,NAO,8,0,0
174,23142_22_7T8LSB_443880181_CONSULTA.pdf,03_RESULTADOS\04_DOCUMENTOS_CITIUS_E_PECAS\ARQUIVO_OFICIAL_TRIBUNAL\PROC_23142_EXECUCAO_TRL\23142_22_7T8LSB_443880181_CONSULTA.pdf,078b26397a1d113ab16e3f8c65d8d057cd1a1c923ed78832d6f292faa9c7c2b9,22.24,23142/22.7T8LSB,1.0,DOCUMENTADO,N/A,NAO,8,0,0
175,23142_22_7T8LSB_443880181_CONS_alt.pdf,03_RESULTADOS\04_DOCUMENTOS_CITIUS_E_PECAS\ARQUIVO_OFICIAL_TRIBUNAL\PROC_23142_EXECUCAO_TRL\23142_22_7T8LSB_443880181_CONS_alt.pdf,078b26397a1d113ab16e3f8c65d8d057cd1a1c923ed78832d6f292faa9c7c2b9,22.24,23142/22.7T8LSB,1.0,DOCUMENTADO,N/A,NAO,8,0,0
176,23142_22_7T8LSB_443880183_PEDIDO.pdf,03_RESULTADOS\04_DOCUMENTOS_CITIUS_E_PECAS\ARQUIVO_OFICIAL_TRIBUNAL\PROC_23142_EXECUCAO_TRL\23142_22_7T8LSB_443880183_PEDIDO.pdf,c8106652ef3b918983689431c6535c74819c62afbaf5098d43bcf67d682a6278,22.59,23142/22.7T8LSB,0.58,PARCIAL,N/A,NAO,4,0,0
177,23142_22_7T8LSB_443880183_PEDI_alt.pdf,03_RESULTADOS\04_DOCUMENTOS_CITIUS_E_PECAS\ARQUIVO_OFICIAL_TRIBUNAL\PROC_23142_EXECUCAO_TRL\23142_22_7T8LSB_443880183_PEDI_alt.pdf,c8106652ef3b918983689431c6535c74819c62afbaf5098d43bcf67d682a6278,22.59,23142/22.7T8LSB,0.58,PARCIAL,N/A,NAO,4,0,0
178,23142_22_7T8LSB_443880185_PEDIDO.pdf,03_RESULTADOS\04_DOCUMENTOS_CITIUS_E_PECAS\ARQUIVO_OFICIAL_TRIBUNAL\PROC_23142_EXECUCAO_TRL\23142_22_7T8LSB_443880185_PEDIDO.pdf,7cff2e93b1c6d27b1f8d5659d2ac45cc202e165102ea48c27cfc6afa0503eab4,22.45,23142/22.7T8LSB,1.0,DOCUMENTADO,N/A,NAO,8,0,0
179,23142_22_7T8LSB_443880185_PEDI_alt.pdf,03_RESULTADOS\04_DOCUMENTOS_CITIUS_E_PECAS\ARQUIVO_OFICIAL_TRIBUNAL\PROC_23142_EXECUCAO_TRL\23142_22_7T8LSB_443880185_PEDI_alt.pdf,7cff2e93b1c6d27b1f8d5659d2ac45cc202e165102ea48c27cfc6afa0503eab4,22.45,23142/22.7T8LSB,1.0,DOCUMENTADO,N/A,NAO,8,0,0
180,23142_22_7T8LSB_443880186_PEDIDO.pdf,03_RESULTADOS\04_DOCUMENTOS_CITIUS_E_PECAS\ARQUIVO_OFICIAL_TRIBUNAL\PROC_23142_EXECUCAO_TRL\23142_22_7T8LSB_443880186_PEDIDO.pdf,a68a8c1537bb820a7977c502aea074a042bdd2ceb5de9544662164360686cfcb,22.43,23142/22.7T8LSB,1.0,DOCUMENTADO,N/A,NAO,8,0,0
181,23142_22_7T8LSB_443880186_PEDI_alt.pdf,03_RESULTADOS\04_DOCUMENTOS_CITIUS_E_PECAS\ARQUIVO_OFICIAL_TRIBUNAL\PROC_23142_EXECUCAO_TRL\23142_22_7T8LSB_443880186_PEDI_alt.pdf,a68a8c1537bb820a7977c502aea074a042bdd2ceb5de9544662164360686cfcb,22.43,23142/22.7T8LSB,1.0,DOCUMENTADO,N/A,NAO,8,0,0
182,23142_22_7T8LSB_443880187_PEDIDO.pdf,03_RESULTADOS\04_DOCUMENTOS_CITIUS_E_PECAS\ARQUIVO_OFICIAL_TRIBUNAL\PROC_23142_EXECUCAO_TRL\23142_22_7T8LSB_443880187_PEDIDO.pdf,6db89e19666f86a9875f485cf6d77ea6d5ae9b8b2b591f428215758dad5c9054,22.43,23142/22.7T8LSB,1.0,DOCUMENTADO,N/A,NAO,8,0,0
183,23142_22_7T8LSB_443880187_PEDI_alt.pdf,03_RESULTADOS\04_DOCUMENTOS_CITIUS_E_PECAS\ARQUIVO_OFICIAL_TRIBUNAL\PROC_23142_EXECUCAO_TRL\23142_22_7T8LSB_443880187_PEDI_alt.pdf,6db89e19666f86a9875f485cf6d77ea6d5ae9b8b2b591f428215758dad5c9054,22.43,23142/22.7T8LSB,1.0,DOCUMENTADO,N/A,NAO,8,0,0
184,23142_22_7T8LSB_443880192_CONSULTA.pdf,03_RESULTADOS\04_DOCUMENTOS_CITIUS_E_PECAS\ARQUIVO_OFICIAL_TRIBUNAL\PROC_23142_EXECUCAO_TRL\23142_22_7T8LSB_443880192_CONSULTA.pdf,99bfa35001b9828b6c8fbfc7f3a07a302b0c864b5f9f91372452e0ba2429e58d,22.2,23142/22.7T8LSB,1.0,DOCUMENTADO,N/A,NAO,8,0,0
185,23142_22_7T8LSB_443880192_CONS_alt.pdf,03_RESULTADOS\04_DOCUMENTOS_CITIUS_E_PECAS\ARQUIVO_OFICIAL_TRIBUNAL\PROC_23142_EXECUCAO_TRL\23142_22_7T8LSB_443880192_CONS_alt.pdf,99bfa35001b9828b6c8fbfc7f3a07a302b0c864b5f9f91372452e0ba2429e58d,22.2,23142/22.7T8LSB,1.0,DOCUMENTADO,N/A,NAO,8,0,0
186,23142_22_7T8LSB_443880193_PEDIDO.pdf,03_RESULTADOS\04_DOCUMENTOS_CITIUS_E_PECAS\ARQUIVO_OFICIAL_TRIBUNAL\PROC_23142_EXECUCAO_TRL\23142_22_7T8LSB_443880193_PEDIDO.pdf,91053e9218f48a31c05640f56f26cb88a856a2f9b11b3fcc0045244e19f3acb4,22.21,23142/22.7T8LSB,1.0,DOCUMENTADO,N/A,NAO,8,0,0
187,23142_22_7T8LSB_443880193_PEDI_alt.pdf,03_RESULTADOS\04_DOCUMENTOS_CITIUS_E_PECAS\ARQUIVO_OFICIAL_TRIBUNAL\PROC_23142_EXECUCAO_TRL\23142_22_7T8LSB_443880193_PEDI_alt.pdf,91053e9218f48a31c05640f56f26cb88a856a2f9b11b3fcc0045244e19f3acb4,22.21,23142/22.7T8LSB,1.0,DOCUMENTADO,N/A,NAO,8,0,0
188,23142_22_7T8LSB_443880194_PEDIDO.pdf,03_RESULTADOS\04_DOCUMENTOS_CITIUS_E_PECAS\ARQUIVO_OFICIAL_TRIBUNAL\PROC_23142_EXECUCAO_TRL\23142_22_7T8LSB_443880194_PEDIDO.pdf,028c1a56d661b07cf4695c2d1c35ce5488f8f0242d4c2cc71a7a0f3d771e02d2,22.21,23142/22.7T8LSB,1.0,DOCUMENTADO,N/A,NAO,8,0,0
189,23142_22_7T8LSB_443880194_PEDI_alt.pdf,03_RESULTADOS\04_DOCUMENTOS_CITIUS_E_PECAS\ARQUIVO_OFICIAL_TRIBUNAL\PROC_23142_EXECUCAO_TRL\23142_22_7T8LSB_443880194_PEDI_alt.pdf,028c1a56d661b07cf4695c2d1c35ce5488f8f0242d4c2cc71a7a0f3d771e02d2,22.21,23142/22.7T8LSB,1.0,DOCUMENTADO,N/A,NAO,8,0,0
190,23142_22_7T8LSB_443880195_CONSULTA.pdf,03_RESULTADOS\04_DOCUMENTOS_CITIUS_E_PECAS\ARQUIVO_OFICIAL_TRIBUNAL\PROC_23142_EXECUCAO_TRL\23142_22_7T8LSB_443880195_CONSULTA.pdf,c9dd1d4501523d5a72de1604cd0716250f6ac05c299eef4da94f12f8b17a6e09,7.98,23142/22.7T8LSB,1.0,DOCUMENTADO,N/A,NAO,3,0,0
191,23142_22_7T8LSB_443880195_CONS_alt.pdf,03_RESULTADOS\04_DOCUMENTOS_CITIUS_E_PECAS\ARQUIVO_OFICIAL_TRIBUNAL\PROC_23142_EXECUCAO_TRL\23142_22_7T8LSB_443880195_CONS_alt.pdf,c9dd1d4501523d5a72de1604cd0716250f6ac05c299eef4da94f12f8b17a6e09,7.98,23142/22.7T8LSB,1.0,DOCUMENTADO,N/A,NAO,3,0,0
192,23142_22_7T8LSB_443880196_CONSULTA.pdf,03_RESULTADOS\04_DOCUMENTOS_CITIUS_E_PECAS\ARQUIVO_OFICIAL_TRIBUNAL\PROC_23142_EXECUCAO_TRL\23142_22_7T8LSB_443880196_CONSULTA.pdf,285b8a37d1c9a30cafabe3e78f31983c5b0caa1b3236f26aad4041b4a706131c,8.15,23142/22.7T8LSB,1.0,DOCUMENTADO,N/A,NAO,3,0,0
193,23142_22_7T8LSB_443880196_CONS_alt.pdf,03_RESULTADOS\04_DOCUMENTOS_CITIUS_E_PECAS\ARQUIVO_OFICIAL_TRIBUNAL\PROC_23142_EXECUCAO_TRL\23142_22_7T8LSB_443880196_CONS_alt.pdf,285b8a37d1c9a30cafabe3e78f31983c5b0caa1b3236f26aad4041b4a706131c,8.15,23142/22.7T8LSB,1.0,DOCUMENTADO,N/A,NAO,3,0,0
194,23142_22_7T8LSB_453386628_NOTIFICACAO.pdf,03_RESULTADOS\04_DOCUMENTOS_CITIUS_E_PECAS\ARQUIVO_OFICIAL_TRIBUNAL\PROC_23142_EXECUCAO_TRL\23142_22_7T8LSB_453386628_NOTIFICACAO.pdf,191535ad8f57228c3fef4ba9c05f94b2b3e0cf1ba5ffe14f98ae5de4fc2ab0da,83.31,23142/22.7T8LSB,1.0,DOCUMENTADO,N/A,NAO,15,0,0
195,23142_22_7T8LSB_453386628_NOTI_alt.pdf,03_RESULTADOS\04_DOCUMENTOS_CITIUS_E_PECAS\ARQUIVO_OFICIAL_TRIBUNAL\PROC_23142_EXECUCAO_TRL\23142_22_7T8LSB_453386628_NOTI_alt.pdf,191535ad8f57228c3fef4ba9c05f94b2b3e0cf1ba5ffe14f98ae5de4fc2ab0da,83.31,23142/22.7T8LSB,1.0,DOCUMENTADO,N/A,NAO,15,0,0
196,23142_22_7T8LSB_464988981_PEDIDO.pdf,03_RESULTADOS\04_DOCUMENTOS_CITIUS_E_PECAS\ARQUIVO_OFICIAL_TRIBUNAL\PROC_23142_EXECUCAO_TRL\23142_22_7T8LSB_464988981_PEDIDO.pdf,838c49be3121e73c1a5dd84ce51f6179f0e74e69dda04c2a4150f9e4debd2dc2,93.65,23142/22.7T8LSB,1.0,DOCUMENTADO,N/A,NAO,17,0,0
197,23142_22_7T8LSB_464988981_PEDI_alt.pdf,03_RESULTADOS\04_DOCUMENTOS_CITIUS_E_PECAS\ARQUIVO_OFICIAL_TRIBUNAL\PROC_23142_EXECUCAO_TRL\23142_22_7T8LSB_464988981_PEDI_alt.pdf,838c49be3121e73c1a5dd84ce51f6179f0e74e69dda04c2a4150f9e4debd2dc2,93.65,23142/22.7T8LSB,1.0,DOCUMENTADO,N/A,NAO,17,0,0
198,23142_22_7T8LSB_465014076_CAPA.pdf,03_RESULTADOS\04_DOCUMENTOS_CITIUS_E_PECAS\ARQUIVO_OFICIAL_TRIBUNAL\PROC_23142_EXECUCAO_TRL\23142_22_7T8LSB_465014076_CAPA.pdf,67c17f400a997083fa171259e7865868b23614a24ace4b2301510ded7958e0a3,128.92,23142/22.7T8LSB,0.58,PARCIAL,N/A,NAO,14,0,0
199,23142_22_7T8LSB_465014076_CAPA_alt.pdf,03_RESULTADOS\04_DOCUMENTOS_CITIUS_E_PECAS\ARQUIVO_OFICIAL_TRIBUNAL\PROC_23142_EXECUCAO_TRL\23142_22_7T8LSB_465014076_CAPA_alt.pdf,67c17f400a997083fa171259e7865868b23614a24ace4b2301510ded7958e0a3,128.92,23142/22.7T8LSB,0.58,PARCIAL,N/A,NAO,14,0,0
200,23142_22_7T8LSB_465268644_CAPA.pdf,03_RESULTADOS\04_DOCUMENTOS_CITIUS_E_PECAS\ARQUIVO_OFICIAL_TRIBUNAL\PROC_23142_EXECUCAO_TRL\23142_22_7T8LSB_465268644_CAPA.pdf,5bac1eeaa4861930a5a7a85bfc22c7367c2068b5a9680e27a2d0503bc60caacb,166.49,23142/22.7T8LSB,0.58,PARCIAL,N/A,NAO,19,0,0
201,23142_22_7T8LSB_465268644_CAPA_alt.pdf,03_RESULTADOS\04_DOCUMENTOS_CITIUS_E_PECAS\ARQUIVO_OFICIAL_TRIBUNAL\PROC_23142_EXECUCAO_TRL\23142_22_7T8LSB_465268644_CAPA_alt.pdf,5bac1eeaa4861930a5a7a85bfc22c7367c2068b5a9680e27a2d0503bc60caacb,166.49,23142/22.7T8LSB,0.58,PARCIAL,N/A,NAO,19,0,0
202,23142_22_7T8LSB_465268645_TERMO_REGISTO.pdf,03_RESULTADOS\04_DOCUMENTOS_CITIUS_E_PECAS\ARQUIVO_OFICIAL_TRIBUNAL\PROC_23142_EXECUCAO_TRL\23142_22_7T8LSB_465268645_TERMO_REGISTO.pdf,1000b83a21802e9ea037f12cbeaca0bfa080a917228e16cd5972c002cc96b77c,120.35,23142/22.7T8LSB,0.58,PARCIAL,N/A,NAO,14,0,0
203,23142_22_7T8LSB_465268645_TERM_alt.pdf,03_RESULTADOS\04_DOCUMENTOS_CITIUS_E_PECAS\ARQUIVO_OFICIAL_TRIBUNAL\PROC_23142_EXECUCAO_TRL\23142_22_7T8LSB_465268645_TERM_alt.pdf,1000b83a21802e9ea037f12cbeaca0bfa080a917228e16cd5972c002cc96b77c,120.35,23142/22.7T8LSB,0.58,PARCIAL,N/A,NAO,14,0,0
204,23142_22_7T8LSB_465828566_CARTA_DEVOLVIDA.pdf,03_RESULTADOS\04_DOCUMENTOS_CITIUS_E_PECAS\ARQUIVO_OFICIAL_TRIBUNAL\PROC_23142_EXECUCAO_TRL\23142_22_7T8LSB_465828566_CARTA_DEVOLVIDA.pdf,dd56b162fada2d79ab6138a2b533594e3e82060267aef8f6f426cf780f65c9c6,69.28,23142/22.7T8LSB,0.58,PARCIAL,N/A,NAO,15,0,0
205,23142_22_7T8LSB_465828566_CART_alt.pdf,03_RESULTADOS\04_DOCUMENTOS_CITIUS_E_PECAS\ARQUIVO_OFICIAL_TRIBUNAL\PROC_23142_EXECUCAO_TRL\23142_22_7T8LSB_465828566_CART_alt.pdf,dd56b162fada2d79ab6138a2b533594e3e82060267aef8f6f426cf780f65c9c6,69.28,23142/22.7T8LSB,0.58,PARCIAL,N/A,NAO,15,0,0
206,23142_22_7T8LSB_465854051_CARTA_DEVOLVIDA.pdf,03_RESULTADOS\04_DOCUMENTOS_CITIUS_E_PECAS\ARQUIVO_OFICIAL_TRIBUNAL\PROC_23142_EXECUCAO_TRL\23142_22_7T8LSB_465854051_CARTA_DEVOLVIDA.pdf,79791d00f1de5bee6df8661ebe80eea84682c7c24fa8fb4a77377e093af2037f,71.42,23142/22.7T8LSB,0.58,PARCIAL,N/A,NAO,23,0,0
207,23142_22_7T8LSB_465854051_CART_alt.pdf,03_RESULTADOS\04_DOCUMENTOS_CITIUS_E_PECAS\ARQUIVO_OFICIAL_TRIBUNAL\PROC_23142_EXECUCAO_TRL\23142_22_7T8LSB_465854051_CART_alt.pdf,79791d00f1de5bee6df8661ebe80eea84682c7c24fa8fb4a77377e093af2037f,71.42,23142/22.7T8LSB,0.58,PARCIAL,N/A,NAO,23,0,0
208,23142_22_7T8LSB_467509196_CONCLUSAO.pdf,03_RESULTADOS\04_DOCUMENTOS_CITIUS_E_PECAS\ARQUIVO_OFICIAL_TRIBUNAL\PROC_23142_EXECUCAO_TRL\23142_22_7T8LSB_467509196_CONCLUSAO.pdf,dab1089137660766142497f78558354690f20d55d54e07dba2aafac044eaa959,128.23,23142/22.7T8LSB,0.58,PARCIAL,N/A,NAO,13,0,0
209,23142_22_7T8LSB_467509196_CONC_alt.pdf,03_RESULTADOS\04_DOCUMENTOS_CITIUS_E_PECAS\ARQUIVO_OFICIAL_TRIBUNAL\PROC_23142_EXECUCAO_TRL\23142_22_7T8LSB_467509196_CONC_alt.pdf,dab1089137660766142497f78558354690f20d55d54e07dba2aafac044eaa959,128.23,23142/22.7T8LSB,0.58,PARCIAL,N/A,NAO,13,0,0
210,23142_22_7T8LSB_467753404_CONCLUSAO.pdf,03_RESULTADOS\04_DOCUMENTOS_CITIUS_E_PECAS\ARQUIVO_OFICIAL_TRIBUNAL\PROC_23142_EXECUCAO_TRL\23142_22_7T8LSB_467753404_CONCLUSAO.pdf,10674f45c1de8a1367d7ad60d8753d59d818772e77cbc01f6acca32fe4a4313f,127.33,23142/22.7T8LSB,0.58,PARCIAL,N/A,NAO,13,0,0
211,23142_22_7T8LSB_467753404_CONC_alt.pdf,03_RESULTADOS\04_DOCUMENTOS_CITIUS_E_PECAS\ARQUIVO_OFICIAL_TRIBUNAL\PROC_23142_EXECUCAO_TRL\23142_22_7T8LSB_467753404_CONC_alt.pdf,10674f45c1de8a1367d7ad60d8753d59d818772e77cbc01f6acca32fe4a4313f,127.33,23142/22.7T8LSB,0.58,PARCIAL,N/A,NAO,13,0,0
212,23142_22_7T8LSB_468494611_NOTIFICACAO.pdf,03_RESULTADOS\04_DOCUMENTOS_CITIUS_E_PECAS\ARQUIVO_OFICIAL_TRIBUNAL\PROC_23142_EXECUCAO_TRL\23142_22_7T8LSB_468494611_NOTIFICACAO.pdf,37736aa484dfcd03cc1628b7c1cef35628d9f22c518ae8be5c54e9ffdb622ef9,129.08,23142/22.7T8LSB,1.0,DOCUMENTADO,N/A,NAO,21,0,0
213,23142_22_7T8LSB_468494611_NOTI_alt.pdf,03_RESULTADOS\04_DOCUMENTOS_CITIUS_E_PECAS\ARQUIVO_OFICIAL_TRIBUNAL\PROC_23142_EXECUCAO_TRL\23142_22_7T8LSB_468494611_NOTI_alt.pdf,37736aa484dfcd03cc1628b7c1cef35628d9f22c518ae8be5c54e9ffdb622ef9,129.08,23142/22.7T8LSB,1.0,DOCUMENTADO,N/A,NAO,21,0,0
214,23142_22_7T8LSB_468494613_NOTIFICACAO.pdf,03_RESULTADOS\04_DOCUMENTOS_CITIUS_E_PECAS\ARQUIVO_OFICIAL_TRIBUNAL\PROC_23142_EXECUCAO_TRL\23142_22_7T8LSB_468494613_NOTIFICACAO.pdf,5d2cb0dab5efdfa2e8d6719c849c784f137f51f75649cba8527ad70447339f1c,130.28,23142/22.7T8LSB,0.58,PARCIAL,N/A,NAO,23,0,0
215,23142_22_7T8LSB_468494613_NOTI_alt.pdf,03_RESULTADOS\04_DOCUMENTOS_CITIUS_E_PECAS\ARQUIVO_OFICIAL_TRIBUNAL\PROC_23142_EXECUCAO_TRL\23142_22_7T8LSB_468494613_NOTI_alt.pdf,5d2cb0dab5efdfa2e8d6719c849c784f137f51f75649cba8527ad70447339f1c,130.28,23142/22.7T8LSB,0.58,PARCIAL,N/A,NAO,23,0,0
216,23142_22_7T8LSB_468495479_REMESSA_RECURSO.pdf,03_RESULTADOS\04_DOCUMENTOS_CITIUS_E_PECAS\ARQUIVO_OFICIAL_TRIBUNAL\PROC_23142_EXECUCAO_TRL\23142_22_7T8LSB_468495479_REMESSA_RECURSO.pdf,175e3b59474bb07a94b26b030163b09d3f2964d48ef5d80975c08df5ae25760c,76.51,23142/22.7T8LSB,1.0,DOCUMENTADO,N/A,NAO,15,0,0
217,23142_22_7T8LSB_468495479_REME_alt.pdf,03_RESULTADOS\04_DOCUMENTOS_CITIUS_E_PECAS\ARQUIVO_OFICIAL_TRIBUNAL\PROC_23142_EXECUCAO_TRL\23142_22_7T8LSB_468495479_REME_alt.pdf,175e3b59474bb07a94b26b030163b09d3f2964d48ef5d80975c08df5ae25760c,76.51,23142/22.7T8LSB,1.0,DOCUMENTADO,N/A,NAO,15,0,0
218,23142_22_7T8LSB_469153181_CARTA_DEVOLVIDA.pdf,03_RESULTADOS\04_DOCUMENTOS_CITIUS_E_PECAS\ARQUIVO_OFICIAL_TRIBUNAL\PROC_23142_EXECUCAO_TRL\23142_22_7T8LSB_469153181_CARTA_DEVOLVIDA.pdf,7bed3594bcdf072d972d6e479a395d057daec150d194d80b696bc0b9b5bfe2f0,72.7,23142/22.7T8LSB,0.58,PARCIAL,N/A,NAO,4,0,0
219,23142_22_7T8LSB_469153181_CART_alt.pdf,03_RESULTADOS\04_DOCUMENTOS_CITIUS_E_PECAS\ARQUIVO_OFICIAL_TRIBUNAL\PROC_23142_EXECUCAO_TRL\23142_22_7T8LSB_469153181_CART_alt.pdf,7bed3594bcdf072d972d6e479a395d057daec150d194d80b696bc0b9b5bfe2f0,72.7,23142/22.7T8LSB,0.58,PARCIAL,N/A,NAO,4,0,0
220,23142_22_7T8LSB_476263465_BAIXA_AUTOS.pdf,03_RESULTADOS\04_DOCUMENTOS_CITIUS_E_PECAS\ARQUIVO_OFICIAL_TRIBUNAL\PROC_23142_EXECUCAO_TRL\23142_22_7T8LSB_476263465_BAIXA_AUTOS.pdf,cfe927d0c05f805010ebb6be5bac291131346292d3117679d383641eb0d858ad,88.23,23142/22.7T8LSB,1.0,DOCUMENTADO,N/A,NAO,15,0,0
221,23142_22_7T8LSB_476263465_BAIX_alt.pdf,03_RESULTADOS\04_DOCUMENTOS_CITIUS_E_PECAS\ARQUIVO_OFICIAL_TRIBUNAL\PROC_23142_EXECUCAO_TRL\23142_22_7T8LSB_476263465_BAIX_alt.pdf,cfe927d0c05f805010ebb6be5bac291131346292d3117679d383641eb0d858ad,88.23,23142/22.7T8LSB,1.0,DOCUMENTADO,N/A,NAO,15,0,0
222,23142_22_7T8LSB_476263773_VISTO.pdf,03_RESULTADOS\04_DOCUMENTOS_CITIUS_E_PECAS\ARQUIVO_OFICIAL_TRIBUNAL\PROC_23142_EXECUCAO_TRL\23142_22_7T8LSB_476263773_VISTO.pdf,33c447448f529b1b21a73151185b6d77cd3191e5b8410ad7e652352cd3e5d0c3,86.12,23142/22.7T8LSB,0.58,PARCIAL,N/A,NAO,10,0,0
223,23142_22_7T8LSB_476263773_VIST_alt.pdf,03_RESULTADOS\04_DOCUMENTOS_CITIUS_E_PECAS\ARQUIVO_OFICIAL_TRIBUNAL\PROC_23142_EXECUCAO_TRL\23142_22_7T8LSB_476263773_VIST_alt.pdf,33c447448f529b1b21a73151185b6d77cd3191e5b8410ad7e652352cd3e5d0c3,86.12,23142/22.7T8LSB,0.58,PARCIAL,N/A,NAO,10,0,0
224,23142_22_7T8LSB_476263785_ACORDAO.pdf,03_RESULTADOS\04_DOCUMENTOS_CITIUS_E_PECAS\ARQUIVO_OFICIAL_TRIBUNAL\PROC_23142_EXECUCAO_TRL\23142_22_7T8LSB_476263785_ACORDAO.pdf,960b93f1ae4291addc2a2adebe67b78919ff14edf8bd1daa286c0d379c88e9e8,90.11,23142/22.7T8LSB,1.0,DOCUMENTADO,N/A,NAO,17,0,0
225,23142_22_7T8LSB_476263785_ACOR_alt.pdf,03_RESULTADOS\04_DOCUMENTOS_CITIUS_E_PECAS\ARQUIVO_OFICIAL_TRIBUNAL\PROC_23142_EXECUCAO_TRL\23142_22_7T8LSB_476263785_ACOR_alt.pdf,960b93f1ae4291addc2a2adebe67b78919ff14edf8bd1daa286c0d379c88e9e8,90.11,23142/22.7T8LSB,1.0,DOCUMENTADO,N/A,NAO,17,0,0
226,23142_22_7T8LSB_476263787_DECISAO.pdf,03_RESULTADOS\04_DOCUMENTOS_CITIUS_E_PECAS\ARQUIVO_OFICIAL_TRIBUNAL\PROC_23142_EXECUCAO_TRL\23142_22_7T8LSB_476263787_DECISAO.pdf,7d998bcefe5191bb5cee8c75e62fbd207640a030dd7656815bbc3733e2c223d6,127.02,23142/22.7T8LSB,0.58,PARCIAL,N/A,NAO,14,0,0
227,23142_22_7T8LSB_476263787_DECI_alt.pdf,03_RESULTADOS\04_DOCUMENTOS_CITIUS_E_PECAS\ARQUIVO_OFICIAL_TRIBUNAL\PROC_23142_EXECUCAO_TRL\23142_22_7T8LSB_476263787_DECI_alt.pdf,7d998bcefe5191bb5cee8c75e62fbd207640a030dd7656815bbc3733e2c223d6,127.02,23142/22.7T8LSB,0.58,PARCIAL,N/A,NAO,14,0,0
